MUNIC_RES,ANO,POPULACAO
2112407,2011,34136
2112456,2011,23277
2112506,2011,53724
2112605,2011,25108
2112704,2011,50541
2112803,2011,49883
2112852,2011,11608
2112902,2011,31406
2113009,2011,31684
2114007,2011,51615
2200053,2011,6795
2200103,2011,5080
2200202,2011,16600
2200251,2011,7378
2200277,2011,5163
2200301,2011,13735
2200400,2011,39031
2200459,2011,5115
2200509,2011,17155
2200608,2011,6664
2200707,2011,9244
2200806,2011,3054
2200905,2011,5761
2200954,2011,2441
2201002,2011,4672
2201051,2011,7547
2201101,2011,11164
2201150,2011,10727
2201176,2011,3855
2201200,2011,45154
2201309,2011,3245
2201408,2011,6594
2201507,2011,25901
2201556,2011,3817
2201572,2011,3337
2201606,2011,9927
2201705,2011,5335
2201739,2011,6029
2201770,2011,6383
2201804,2011,4382
2201903,2011,23144
2201911,2011,5357
2201929,2011,5433
2201945,2011,6242
2201960,2011,8013
2201986,2011,3786
2202000,2011,19144
2202026,2011,8027
2202059,2011,10038
2202075,2011,3379
2202083,2011,7243
2202091,2011,5686
2202109,2011,5429
2202117,2011,4755
2202133,2011,5649
2202174,2011,6885
2202208,2011,45338
2202257,2011,3907
2202307,2011,20201
2202406,2011,11024
2202455,2011,3913
2202505,2011,10332
2202539,2011,5580
2202554,2011,4871
2202604,2011,18336
2202653,2011,5108
2202703,2011,26923
2202711,2011,4547
2202729,2011,5605
2202737,2011,3842
2202752,2011,6115
2202778,2011,7447
2202802,2011,4486
2202851,2011,4551
2202901,2011,25575
2203008,2011,7904
2203107,2011,10036
2203206,2011,10857
2203230,2011,4741
2203255,2011,4225
2203271,2011,4931
2203305,2011,13339
2203354,2011,6722
2203404,2011,6617
2203420,2011,4263
2203453,2011,9271
2203503,2011,14452
2203602,2011,4702
2203701,2011,38049
2203750,2011,5104
2203800,2011,4366
2203859,2011,2488
2203909,2011,57928
2204006,2011,5234
2204105,2011,4419
2204154,2011,2921
2204204,2011,8727
2204303,2011,11202
2204352,2011,5194
2204402,2011,10416
2204501,2011,10268
2204550,2011,4417
2204600,2011,3777
2204659,2011,8993
2204709,2011,14878
2204808,2011,9397
2204907,2011,8265
2205003,2011,11165
2205102,2011,10704
2205151,2011,5696
2205201,2011,18202
2205250,2011,4334
2205276,2011,4683
2205300,2011,4381
2205359,2011,2956
2205409,2011,13874
2205458,2011,5158
2205508,2011,37410
2205516,2011,4775
2205524,2011,5407
2205532,2011,4554
2205540,2011,2689
2205557,2011,8097
2205565,2011,4529
2205573,2011,6471
2205581,2011,3892
2205599,2011,4905
2205607,2011,5255
2205706,2011,28725
2205805,2011,24774
2205854,2011,7897
2205904,2011,5218
2205953,2011,7938
2206001,2011,4455
2206050,2011,6240
2206100,2011,10531
2206209,2011,32477
2206308,2011,1245
2206357,2011,6759
2206407,2011,10335
2206506,2011,7440
2206605,2011,10354
2206654,2011,4061
2206670,2011,6537
2206696,2011,8591
2206704,2011,7284
2206720,2011,8149
2206753,2011,4610
2206803,2011,8283
2206902,2011,6478
2206951,2011,3295
2207009,2011,35788
2207108,2011,2653
2207207,2011,6673
2207306,2011,4054
2207355,2011,3399
2207405,2011,4978
2207504,2011,13868
2207553,2011,3908
2207603,2011,10348
2207702,2011,146736
2207751,2011,4573
2207777,2011,6142
2207793,2011,3809
2207801,2011,19867
2207850,2011,3646
2207900,2011,37596
2207934,2011,2427
2207959,2011,4211
2208007,2011,74967
2208106,2011,11766
2208205,2011,17761
2208304,2011,27766
2208403,2011,61963
2208502,2011,11999
2208551,2011,2583
2208601,2011,3083
2208650,2011,8617
2208700,2011,8448
2208809,2011,17563
2208858,2011,4235
2208874,2011,4293
2208908,2011,6932
2209005,2011,6278
2209104,2011,6047
2209153,2011,3830
2209203,2011,6101
2209302,2011,5570
2209351,2011,4468
2209377,2011,5147
2209401,2011,6073
2209450,2011,2074
2209500,2011,3664
2209559,2011,4323
2209609,2011,3044
2209658,2011,5628
2209708,2011,6294
2209757,2011,2864
2209807,2011,4793
2209856,2011,4461
2209872,2011,5664
2209906,2011,6118
2209955,2011,4673
2209971,2011,7459
2210003,2011,19703
2210052,2011,5169
2210102,2011,3691
2210201,2011,6583
2210300,2011,5697
2210359,2011,4439
2210375,2011,2567
2210383,2011,2117
2210391,2011,2975
2210409,2011,18083
2210508,2011,13726
2210607,2011,32745
2210623,2011,3517
2210631,2011,4138
2210656,2011,9663
2210706,2011,14225
2210805,2011,12166
2210904,2011,4509
2210938,2011,6321
2210953,2011,2780
2210979,2011,2642
2211001,2011,822364
2211100,2011,42873
2211209,2011,20390
2211308,2011,20360
2211357,2011,4894
2211407,2011,4326
2211506,2011,2993
2211605,2011,3033
2211704,2011,4302
2300101,2011,10659
2300150,2011,15509
2300200,2011,58210
2300309,2011,51469
2300408,2011,16338
2300507,2011,10865
2300606,2011,6946
2300705,2011,16434
2300754,2011,39762
2300804,2011,7021
2300903,2011,14032
2301000,2011,73562
2301109,2011,69771
2301208,2011,25493
2301257,2011,10529
2301307,2011,20768
2301406,2011,11466
2301505,2011,7659
2301604,2011,22541
2301703,2011,24517
2301802,2011,6050
2301851,2011,17403
2301901,2011,55960
2301950,2011,19769
2302008,2011,21630
2302057,2011,14519
2302107,2011,33597
2302206,2011,49846
2302305,2011,31072
2302404,2011,52667
2302503,2011,45708
2302602,2011,60520
2302701,2011,26579
2302800,2011,74847
2302909,2011,17134
2303006,2011,20359
2303105,2011,18369
2303204,2011,26433
2303303,2011,18577
2303402,2011,16863
2303501,2011,66834
2303600,2011,18991
2303659,2011,10004
2303709,2011,330855
2303808,2011,24576
2303907,2011,12650
2303931,2011,12919
2303956,2011,18931
2304004,2011,22106
2304103,2011,72959
2304202,2011,122717
2304236,2011,17173
2304251,2011,22687
2304269,2011,9150
2304277,2011,6882
2304285,2011,47030
2304301,2011,18932
2304350,2011,22116
2304400,2011,2476589
2304459,2011,15029
2304509,2011,13080
2304608,2011,6322
2304657,2011,15068
2304707,2011,52223
2304806,2011,4590
2304905,2011,10339
2304954,2011,24414
2305001,2011,37986
2305100,2011,4059
2305209,2011,19439
2305233,2011,56830
2305266,2011,12950
2305308,2011,23935
2305332,2011,11481
2305357,2011,18572
2305407,2011,65682
2305506,2011,97331
2305605,2011,25597
2305654,2011,11351
2305704,2011,12046
2305803,2011,40440
2305902,2011,37809
2306009,2011,13766
2306108,2011,22537
2306207,2011,7373
2306256,2011,36324
2306306,2011,48908
2306405,2011,117720
2306504,2011,18821
2306553,2011,38018
2306603,2011,19152
2306702,2011,17851
2306801,2011,10528
2306900,2011,34362
2307007,2011,32428
2307106,2011,26710
2307205,2011,7691
2307254,2011,17380
2307304,2011,252841
2307403,2011,23898
2307502,2011,31082
2307601,2011,56774
2307635,2011,18336
2307650,2011,211267
2307700,2011,115465
2307809,2011,25032
2307908,2011,10338
2308005,2011,35623
2308104,2011,44543
2308203,2011,13874
2308302,2011,28259
2308351,2011,13074
2308377,2011,12907
2308401,2011,34404
2308500,2011,42793
2308609,2011,16733
2308708,2011,61886
2308807,2011,8149
2308906,2011,20913
2309003,2011,14125
2309102,2011,11684
2309201,2011,14424
2309300,2011,31090
2309409,2011,27556
2309458,2011,24193
2309508,2011,21341
2309607,2011,63202
2309706,2011,73881
2309805,2011,11646
2309904,2011,6012
2310001,2011,8920
2310100,2011,12170
2310209,2011,31951
2310258,2011,30393
2310308,2011,31233
2310407,2011,11334
2310506,2011,41979
2310605,2011,8319
2310704,2011,35615
2310803,2011,15798
2310852,2011,18970
2310902,2011,15647
2310951,2011,10292
2311009,2011,12022
2311108,2011,15016
2311207,2011,10364
2311231,2011,6154
2311264,2011,20042
2311306,2011,81445
2311355,2011,14955
2311405,2011,72866
2311504,2011,19608
2311603,2011,26540
2311702,2011,19315
2311801,2011,70794
2311900,2011,15716
2311959,2011,15571
2312007,2011,30234
2312106,2011,17195
2312205,2011,42793
2312304,2011,44507
2312403,2011,44526
2312502,2011,7843
2312601,2011,12397
2312700,2011,26425
2312809,2011,6948
2312908,2011,190724
2313005,2011,17718
2313104,2011,29366
2313203,2011,25424
2313252,2011,8887
2313302,2011,56017
2313351,2011,17081
2313401,2011,69723
2313500,2011,51952
2313559,2011,14632
2313609,2011,32148
2313708,2011,7554
2313757,2011,18914
2313807,2011,20031
2313906,2011,12991
2313955,2011,17670
2314003,2011,38698
2314102,2011,55687
2400109,2011,11024
2400208,2011,53636
2400307,2011,10843
2400406,2011,3004
2400505,2011,13487
2400604,2011,4847
2400703,2011,12521
2400802,2011,11544
2400901,2011,6919
2401008,2011,34809
2401107,2011,25529
2401206,2011,13047
2401305,2011,9310
2401404,2011,8631
2401453,2011,24586
2401503,2011,3947
2401602,2011,5145
2401651,2011,2399
2401701,2011,9504
2401800,2011,11675
2401859,2011,6030
2401909,2011,3342
2402006,2011,63148
2402105,2011,10348
2402204,2011,31216
2402303,2011,19635
2402402,2011,7495
2402501,2011,9883
2402600,2011,68580
2402709,2011,10922
2402808,2011,5405
2402907,2011,4778
2403004,2011,7954
2403103,2011,42795
2403202,2011,6488
2403251,2011,208426
2403301,2011,5265
2403400,2011,5835
2403509,2011,10457
2403608,2011,24953
2403707,2011,5750
2403756,2011,2870
2403806,2011,8958
2403905,2011,2863
2404002,2011,4207
2404101,2011,2223
2404200,2011,22851
2404309,2011,12421
2404408,2011,9481
2404507,2011,12731
2404606,2011,12319
2404705,2011,14005
2404804,2011,2091
2404853,2011,6985
2404903,2011,5587
2405009,2011,8040
2405108,2011,6820
2405207,2011,5326
2405306,2011,9113
2405405,2011,5461
2405504,2011,2603
2405603,2011,13623
2405702,2011,12119
2405801,2011,32456
2405900,2011,2602
2406007,2011,5865
2406106,2011,17721
2406155,2011,3609
2406205,2011,6273
2406304,2011,7035
2406403,2011,2670
2406502,2011,14131
2406601,2011,7623
2406700,2011,10457
2406809,2011,4619
2406908,2011,3665
2407005,2011,9646
2407104,2011,70587
2407203,2011,29204
2407252,2011,3582
2407302,2011,8257
2407401,2011,8256
2407500,2011,10629
2407609,2011,4225
2407708,2011,11372
2407807,2011,20825
2407906,2011,2240
2408003,2011,263344
2408102,2011,810780
2408201,2011,24149
2408300,2011,35618
2408409,2011,4283
2408508,2011,4702
2408607,2011,3977
2408706,2011,3842
2408805,2011,4885
2408904,2011,20434
2408953,2011,10124
2409100,2011,11313
2409209,2011,2910
2409308,2011,12025
2409332,2011,4838
2409407,2011,27975
2409506,2011,3483
2409605,2011,2571
2409704,2011,7107
2409803,2011,14160
2409902,2011,13588
2410009,2011,3488
2410108,2011,14079
2410207,2011,7365
2410256,2011,5306
2410306,2011,8904
2410405,2011,8537
2410504,2011,4727
2410603,2011,3072
2410702,2011,3204
2410801,2011,4153
2410900,2011,7168
2411007,2011,4415
2411056,2011,3725
2411106,2011,3589
2411205,2011,36143
2411403,2011,13642
2411429,2011,2538
2411502,2011,22378
2411601,2011,2945
2411700,2011,3956
2411809,2011,3414
2411908,2011,3905
2412005,2011,89045
2412104,2011,5940
2412203,2011,40150
2412302,2011,12385
2412401,2011,4266
2412500,2011,22314
2412559,2011,8754
2412609,2011,15999
2412708,2011,6194
2412807,2011,8105
2412906,2011,10830
2413003,2011,6059
2413102,2011,5684
2413201,2011,3972
2413300,2011,5734
2413359,2011,10445
2413409,2011,7788
2413508,2011,6530
2413557,2011,4559
2413607,2011,5801
2413706,2011,5064
2413805,2011,2340
2413904,2011,11860
2414001,2011,14333
2414100,2011,9961
2414159,2011,5483
2414209,2011,11665
2414308,2011,2304
2414407,2011,31336
2414456,2011,3347
2414506,2011,10626
2414605,2011,13146
2414704,2011,5254
2414753,2011,3852
2414803,2011,10888
2414902,2011,1626
2415008,2011,2899
2500106,2011,9532
2500205,2011,5522
2500304,2011,28427
2500403,2011,19766
2500502,2011,13660
2500536,2011,5261
2500577,2011,2379
2500601,2011,18168
2500700,2011,18199
2500734,2011,2104
2500775,2011,7756
2500809,2011,17158
2500908,2011,12738
2501005,2011,19054
2501104,2011,23653
2501153,2011,1914
2501203,2011,6504
2501302,2011,19049
2501351,2011,3566
2501401,2011,8130
2501500,2011,21801
2501534,2011,4301
2501575,2011,8198
2501609,2011,14287
2501708,2011,5646
2501807,2011,100137
2501906,2011,17131
2502003,2011,7154
2502052,2011,3115
2502102,2011,5687
2502151,2011,6323
2502201,2011,2416
2502300,2011,5016
2502409,2011,10925
2502508,2011,16967
2502607,2011,6145
2502706,2011,5141
2502805,2011,13220
2502904,2011,6218
2503001,2011,20510
2503100,2011,5093
2503209,2011,59104
2503308,2011,9617
2503407,2011,3574
2503506,2011,16743
2503555,2011,6847
2503605,2011,7212
2503704,2011,58794
2503753,2011,3048
2503803,2011,5674
2503902,2011,5771
2504009,2011,387644
2504033,2011,5711
2504074,2011,3925
2504108,2011,2410
2504157,2011,7096
2504207,2011,4817
2504306,2011,28922
2504355,2011,4571
2504405,2011,18397
2504504,2011,6591
2504603,2011,21783
2504702,2011,4690
2504801,2011,15151
2504850,2011,1787
2504900,2011,16158
2505006,2011,6903
2505105,2011,19981
2505204,2011,6861
2505238,2011,6208
2505279,2011,5201
2505303,2011,2501
2505352,2011,4946
2505402,2011,8014
2505501,2011,3543
2505600,2011,6593
2505709,2011,10477
2505808,2011,3625
2505907,2011,3337
2506004,2011,31320
2506103,2011,11368
2506202,2011,2934
2506251,2011,8365
2506301,2011,55657
2506400,2011,13875
2506509,2011,3188
2506608,2011,6004
2506707,2011,11388
2506806,2011,18235
2506905,2011,24426
2507002,2011,23351
2507101,2011,17179
2507200,2011,10265
2507309,2011,13967
2507408,2011,7548
2507507,2011,733155
2507606,2011,7506
2507705,2011,16923
2507804,2011,6695
2507903,2011,10283
2508000,2011,9810
2508109,2011,4669
2508208,2011,7392
2508307,2011,26035
2508406,2011,2820
2508505,2011,7177
2508554,2011,3985
2508604,2011,11882
2508703,2011,4009
2508802,2011,5607
2508901,2011,42602
2509008,2011,10781
2509057,2011,7717
2509107,2011,21216
2509156,2011,6216
2509206,2011,12995
2509305,2011,7526
2509339,2011,4340
2509370,2011,2724
2509396,2011,6009
2509404,2011,12468
2509503,2011,5069
2509602,2011,4539
2509701,2011,31095
2509800,2011,9506
2509909,2011,10567
2510006,2011,7266
2510105,2011,10524
2510204,2011,6041
2510303,2011,4422
2510402,2011,6862
2510501,2011,3661
2510600,2011,2937
2510659,2011,1243
2510709,2011,2253
2510808,2011,101359
2510907,2011,11829
2511004,2011,3724
2511103,2011,7541
2511202,2011,27389
2511301,2011,15511
2511400,2011,18248
2511509,2011,11262
2511608,2011,6915
2511707,2011,5134
2511806,2011,10336
2511905,2011,17262
2512002,2011,17198
2512036,2011,3746
2512077,2011,4013
2512101,2011,32122
2512200,2011,3887
2512309,2011,21518
2512408,2011,12996
2512507,2011,41298
2512606,2011,1730
2512705,2011,17786
2512721,2011,5795
2512747,2011,3303
2512754,2011,4289
2512762,2011,4201
2512788,2011,1752
2512804,2011,8334
2512903,2011,23028
2513000,2011,3561
2513109,2011,11971
2513158,2011,6643
2513208,2011,6471
2513307,2011,5352
2513356,2011,3539
2513406,2011,14774
2513505,2011,5298
2513604,2011,7219
2513653,2011,2619
2513703,2011,121166
2513802,2011,4570
2513851,2011,2626
2513901,2011,31237
2513927,2011,4181
2513943,2011,2438
2513968,2011,2883
2513984,2011,3357
2514008,2011,4329
2514107,2011,4390
2514206,2011,7562
2514305,2011,6031
2514404,2011,4734
2514453,2011,5555
2514503,2011,19190
2514552,2011,4162
2514602,2011,3269
2514651,2011,1696
2514701,2011,4019
2514800,2011,3974
2514909,2011,7728
2515005,2011,6743
2515104,2011,11119
2515203,2011,3262
2515302,2011,50358
2515401,2011,10317
2515500,2011,13038
2515609,2011,3187
2515708,2011,2985
2515807,2011,7031
2515906,2011,6206
2515930,2011,4468
2515971,2011,7411
2516003,2011,26505
2516102,2011,13868
2516151,2011,3213
2516201,2011,66136
2516300,2011,16139
2516409,2011,10330
2516508,2011,15016
2516607,2011,14143
2516706,2011,14255
2516755,2011,2840
2516805,2011,9233
2516904,2011,14654
2517001,2011,9307
2517100,2011,2539
2517209,2011,5074
2517407,2011,2093
2600054,2011,94843
2600104,2011,35255
2600203,2011,17784
2600302,2011,22882
2600401,2011,33446
2600500,2011,40511
2600609,2011,13853
2600708,2011,37433
2600807,2011,22371
2600906,2011,21988
2601003,2011,10288
2601052,2011,18390
2601102,2011,77794
2601201,2011,69346
2601300,2011,12918
2601409,2011,40855
2601508,2011,11409
2601607,2011,20257
2601706,2011,72719
2601805,2011,12057
2601904,2011,58768
2602001,2011,35422
2602100,2011,45747
2602209,2011,37889
2602308,2011,37552
2602407,2011,8839
2602506,2011,7310
2602605,2011,45723
2602704,2011,12578
2602803,2011,52715
2602902,2011,187159
2603009,2011,31191
2603108,2011,18956
2603207,2011,26765
2603306,2011,11088
2603405,2011,5646
2603454,2011,145676
2603504,2011,17257
2603603,2011,8180
2603702,2011,24491
2603801,2011,19596
2603900,2011,18642
2603926,2011,11888
2604007,2011,75706
2604106,2011,319580
2604155,2011,13799
2604205,2011,38324
2604304,2011,10873
2604403,2011,12504
2604502,2011,20270
2604601,2011,24473
2604700,2011,17491
2604809,2011,12435
2604908,2011,17329
2605004,2011,23468
2605103,2011,34154
2605152,2011,17110
2605202,2011,63963
2605301,2011,31576
2605400,2011,20703
2605459,2011,2675
2605509,2011,11484
2605608,2011,22166
2605707,2011,29635
2605806,2011,14394
2605905,2011,28213
2606002,2011,130303
2606101,2011,29132
2606200,2011,75987
2606309,2011,6913
2606408,2011,77164
2606507,2011,18412
2606606,2011,27155
2606705,2011,7542
2606804,2011,103537
2606903,2011,11802
2607000,2011,19527
2607109,2011,4491
2607208,2011,82277
2607307,2011,28510
2607406,2011,4423
2607505,2011,26215
2607604,2011,22347
2607653,2011,35430
2607703,2011,13814
2607752,2011,24050
2607802,2011,15749
2607901,2011,649788
2607950,2011,11490
2608008,2011,15909
2608057,2011,14026
2608107,2011,31029
2608206,2011,15762
2608255,2011,10674
2608305,2011,13804
2608404,2011,14603
2608453,2011,16211
2608503,2011,20697
2608602,2011,12221
2608701,2011,15649
2608750,2011,23039
2608800,2011,36968
2608909,2011,55391
2609006,2011,24035
2609105,2011,13857
2609154,2011,18472
2609204,2011,12093
2609303,2011,14400
2609402,2011,57271
2609501,2011,30915
2609600,2011,378538
2609709,2011,22938
2609808,2011,13361
2609907,2011,64944
2610004,2011,59813
2610103,2011,8086
2610202,2011,25628
2610301,2011,11052
2610400,2011,20327
2610509,2011,28590
2610608,2011,51835
2610707,2011,303401
2610806,2011,20998
2610905,2011,63320
2611002,2011,32889
2611101,2011,299752
2611200,2011,11247
2611309,2011,24100
2611408,2011,13560
2611507,2011,24343
2611531,2011,6731
2611606,2011,1546516
2611705,2011,19277
2611804,2011,44728
2611903,2011,22258
2612000,2011,11056
2612109,2011,9479
2612208,2011,56992
2612307,2011,15333
2612406,2011,22434
2612455,2011,13773
2612471,2011,11836
2612505,2011,89773
2612554,2011,13468
2612604,2011,39629
2612703,2011,13120
2612802,2011,11048
2612901,2011,14137
2613008,2011,53847
2613107,2011,35416
2613206,2011,21433
2613305,2011,20538
2613404,2011,18504
2613503,2011,32692
2613602,2011,32011
2613701,2011,103854
2613800,2011,17077
2613909,2011,79871
2614006,2011,18369
2614105,2011,33951
2614204,2011,40853
2614303,2011,11134
2614402,2011,5761
2614501,2011,59144
2614600,2011,26609
2614709,2011,12710
2614808,2011,22450
2614857,2011,20979
2615003,2011,25298
2615102,2011,6771
2615201,2011,9409
2615300,2011,53589
2615409,2011,36610
2615508,2011,13106
2615607,2011,26438
2615706,2011,14997
2615805,2011,24704
2615904,2011,7938
2616001,2011,16251
2616100,2011,9165
2616183,2011,7823
2616209,2011,18473
2616308,2011,30879
2616407,2011,130924
2616506,2011,14132
2700102,2011,19433
2700201,2011,17392
2700300,2011,216108
2700409,2011,44612
2700508,2011,14451
2700607,2011,7666
2700706,2011,17251
2700805,2011,4446
2700904,2011,7043
2701001,2011,25895
2701100,2011,10527
2701209,2011,10245
2701308,2011,20520
2701357,2011,6627
2701407,2011,51584
2701506,2011,9046
2701605,2011,17244
2701704,2011,16953
2701803,2011,8421
2701902,2011,7146
2702009,2011,10845
2702108,2011,20213
2702207,2011,5557
2702306,2011,52716
2702355,2011,22784
2702405,2011,48493
2702504,2011,10866
2702553,2011,17332
2702603,2011,21338
2702702,2011,4385
2702801,2011,12352
